GroupID,Date,Category,Total Expense,Group Size,Member Expense Share
2,2024-03,Housing,16449.45,10,1644.95
2,2024-03,Utilities,2050.35,10,205.03
2,2024-03,Transportation,1429.25,10,142.93
2,2024-03,Entertainment,942.01,10,94.2
2,2024-03,Recurring Payments,2548.59,10,254.86
2,2024-03,Miscellaneous,870.19,10,87.02
2,2024-03,Healthcare,1234.74,10,123.47
2,2024-03,Savings,4513.91,10,451.39
2,2024-03,Taxes,2980.96,10,298.1
2,2024-04,Food,5024.56,10,502.46
2,2024-04,Housing,16449.45,10,1644.95
2,2024-04,Utilities,1913.85,10,191.38
2,2024-04,Transportation,1288.52,10,128.85
2,2024-04,Entertainment,915.05,10,91.5
2,2024-04,Recurring Payments,2548.59,10,254.86
2,2024-04,Miscellaneous,838.66,10,83.87
2,2024-04,Healthcare,1045.17,10,104.52
2,2024-04,Savings,3969.51,10,396.95
2,2024-04,Taxes,2554.64,10,255.46
2,2024-05,Food,4297.86,10,429.79
2,2024-05,Housing,16449.45,10,1644.95
2,2024-05,Utilities,2332.3,10,233.23
2,2024-05,Transportation,1539.45,10,153.94
2,2024-05,Entertainment,888.52,10,88.85
2,2024-05,Recurring Payments,2548.59,10,254.86
2,2024-05,Miscellaneous,575.15,10,57.52
2,2024-05,Healthcare,1283.02,10,128.3
2,2024-05,Savings,4000.98,10,400.1
2,2024-05,Taxes,2708.08,10,270.81
2,2024-06,Food,5500.59,10,550.06
2,2024-06,Housing,16449.45,10,1644.95
2,2024-06,Utilities,2239.22,10,223.92
2,2024-06,Transportation,2107.47,10,210.75
2,2024-06,Entertainment,1074.89,10,107.49
2,2024-06,Recurring Payments,2548.59,10,254.86
2,2024-06,Miscellaneous,757.19,10,75.72
2,2024-06,Healthcare,1199.1,10,119.91
2,2024-06,Savings,4349.1,10,434.91
2,2024-06,Taxes,3191.14,10,319.11
2,2024-07,Food,5107.89,10,510.79
2,2024-07,Housing,16449.45,10,1644.95
2,2024-07,Utilities,1994.33,10,199.43
2,2024-07,Transportation,1669.1,10,166.91
2,2024-07,Entertainment,1011.11,10,101.11
2,2024-07,Recurring Payments,2548.59,10,254.86
2,2024-07,Miscellaneous,880.6,10,88.06
2,2024-07,Healthcare,980.1,10,98.01
2,2024-07,Savings,3534.37,10,353.44
2,2024-07,Taxes,3114.15,10,311.42
2,2024-08,Food,5865.56,10,586.56
2,2024-08,Housing,16449.45,10,1644.95
2,2024-08,Utilities,2517.86,10,251.79
2,2024-08,Transportation,1669.89,10,166.99
2,2024-08,Entertainment,888.45,10,88.84
2,2024-08,Recurring Payments,2548.59,10,254.86
2,2024-08,Miscellaneous,680.66,10,68.07
2,2024-08,Healthcare,1099.62,10,109.96
2,2024-08,Savings,3713.32,10,371.33
2,2024-08,Taxes,2906.55,10,290.66
2,2024-09,Food,5167.04,10,516.7
2,2024-09,Housing,16449.45,10,1644.95
2,2024-09,Utilities,1974.21,10,197.42
2,2024-09,Transportation,1438.04,10,143.8
2,2024-09,Entertainment,914.98,10,91.5
2,2024-09,Recurring Payments,2548.59,10,254.86
2,2024-09,Miscellaneous,798.13,10,79.81
2,2024-09,Healthcare,1256.01,10,125.6
2,2024-09,Savings,4292.17,10,429.22
2,2024-09,Taxes,3161.81,10,316.18
2,2024-10,Food,4830.74,10,483.07
2,2024-10,Housing,16449.45,10,1644.95
2,2024-10,Utilities,2081.41,10,208.14
2,2024-10,Transportation,1567.72,10,156.77
2,2024-10,Entertainment,964.28,10,96.43
2,2024-10,Recurring Payments,2548.59,10,254.86
2,2024-10,Miscellaneous,841.24,10,84.12
2,2024-10,Healthcare,1201.96,10,120.2
2,2024-10,Savings,3371.85,10,337.19
2,2024-10,Taxes,3185.9,10,318.59
3,2022-01,Food,4067.95,7,581.14
3,2022-01,Housing,10044.47,7,1434.92
3,2022-01,Utilities,1916.97,7,273.85
3,2022-01,Transportation,1215.27,7,173.61
3,2022-01,Entertainment,973.14,7,139.02
3,2022-01,Recurring Payments,1752.17,7,250.31
3,2022-01,Miscellaneous,546.1,7,78.01
3,2022-01,Healthcare,813.38,7,116.2
3,2022-01,Savings,2865.51,7,409.36
3,2022-01,Taxes,2572.06,7,367.44
3,2022-02,Food,4453.97,7,636.28
3,2022-02,Housing,10044.47,7,1434.92
3,2022-02,Utilities,1600.14,7,228.59
3,2022-02,Transportation,1223.98,7,174.85
3,2022-02,Entertainment,860.55,7,122.94
3,2022-02,Recurring Payments,1752.17,7,250.31
3,2022-02,Miscellaneous,549.78,7,78.54
3,2022-02,Healthcare,946.7,7,135.24
3,2022-02,Savings,3067.15,7,438.16
3,2022-02,Taxes,2001.4,7,285.91
3,2022-03,Food,3094.99,7,442.14
3,2022-03,Housing,10044.47,7,1434.92
3,2022-03,Utilities,1564.39,7,223.48
3,2022-03,Transportation,1045.01,7,149.29
3,2022-03,Entertainment,649.93,7,92.85
3,2022-03,Recurring Payments,1752.17,7,250.31
3,2022-03,Miscellaneous,616.37,7,88.05
3,2022-03,Healthcare,830.33,7,118.62
3,2022-03,Savings,2529.45,7,361.35
3,2022-03,Taxes,2251.24,7,321.61
3,2022-04,Food,3891.45,7,555.92
3,2022-04,Housing,10044.47,7,1434.92
3,2022-04,Utilities,1309.85,7,187.12
3,2022-04,Transportation,1017.84,7,145.41
3,2022-04,Entertainment,652.66,7,93.24
3,2022-04,Recurring Payments,1752.17,7,250.31
3,2022-04,Miscellaneous,588.15,7,84.02
3,2022-04,Healthcare,945.72,7,135.1
3,2022-04,Savings,2710.19,7,387.17
3,2022-04,Taxes,2333.49,7,333.36
3,2022-05,Food,4183.13,7,597.59
3,2022-05,Housing,10044.47,7,1434.92
3,2022-05,Utilities,1503.7,7,214.81
3,2022-05,Transportation,1014.33,7,144.9
3,2022-05,Entertainment,698.78,7,99.83
3,2022-05,Recurring Payments,1752.17,7,250.31
3,2022-05,Miscellaneous,502.89,7,71.84
3,2022-05,Healthcare,948.52,7,135.5
3,2022-05,Savings,3021.36,7,431.62
3,2022-05,Taxes,1845.94,7,263.71
3,2022-06,Food,4143.22,7,591.89
3,2022-06,Housing,10044.47,7,1434.92
3,2022-06,Utilities,1256.51,7,179.5
3,2022-06,Transportation,1199.97,7,171.42
3,2022-06,Entertainment,790.42,7,112.92
3,2022-06,Recurring Payments,1752.17,7,250.31
3,2022-06,Miscellaneous,597.91,7,85.42
3,2022-06,Healthcare,935.97,7,133.71
3,2022-06,Savings,3053.54,7,436.22
3,2022-06,Taxes,1819.63,7,259.95
3,2022-07,Food,4036.79,7,576.68
3,2022-07,Housing,10044.47,7,1434.92
3,2022-07,Utilities,1532.03,7,218.86
3,2022-07,Transportation,1224.52,7,174.93
3,2022-07,Entertainment,726.16,7,103.74
3,2022-07,Recurring Payments,1752.17,7,250.31
3,2022-07,Miscellaneous,627.96,7,89.71
3,2022-07,Healthcare,698.77,7,99.82
3,2022-07,Savings,2422.01,7,346
3,2022-07,Taxes,1967.8,7,281.11
3,2022-08,Food,4310.22,7,615.75
3,2022-08,Housing,10044.47,7,1434.92
3,2022-08,Utilities,1729.73,7,247.1
3,2022-08,Transportation,1558.48,7,222.64
3,2022-08,Entertainment,689.53,7,98.5
3,2022-08,Recurring Payments,1752.17,7,250.31
3,2022-08,Miscellaneous,436.89,7,62.41
3,2022-08,Healthcare,899.58,7,128.51
3,2022-08,Savings,3024.29,7,432.04
3,2022-08,Taxes,2104.21,7,300.6
3,2022-09,Food,4128.73,7,589.82
3,2022-09,Housing,10044.47,7,1434.92
3,2022-09,Utilities,1540.45,7,220.06
3,2022-09,Transportation,973.42,7,139.06
3,2022-09,Entertainment,677.02,7,96.72
3,2022-09,Recurring Payments,1752.17,7,250.31
3,2022-09,Miscellaneous,563.72,7,80.53
3,2022-09,Healthcare,649.03,7,92.72
3,2022-09,Savings,3005.14,7,429.31
3,2022-09,Taxes,2092.38,7,298.91
3,2022-10,Food,3742.74,7,534.68
3,2022-10,Housing,10044.47,7,1434.92
3,2022-10,Utilities,1509.93,7,215.7
3,2022-10,Transportation,973.53,7,139.08
3,2022-10,Entertainment,777.75,7,111.11
3,2022-10,Recurring Payments,1752.17,7,250.31
3,2022-10,Miscellaneous,553.13,7,79.02
3,2022-10,Healthcare,835.61,7,119.37
3,2022-10,Savings,3139.34,7,448.48
3,2022-10,Taxes,2113.63,7,301.95
3,2022-11,Food,3268.99,7,467
3,2022-11,Housing,10044.47,7,1434.92
3,2022-11,Utilities,1443.84,7,206.26
3,2022-11,Transportation,969.39,7,138.48
3,2022-11,Entertainment,675.85,7,96.55
3,2022-11,Recurring Payments,1752.17,7,250.31
3,2022-11,Miscellaneous,620.07,7,88.58
3,2022-11,Healthcare,847.4,7,121.06
3,2022-11,Savings,2785.83,7,397.98
3,2022-11,Taxes,2320.05,7,331.44
3,2022-12,Food,4255.89,7,607.98
3,2022-12,Housing,10044.47,7,1434.92
3,2022-12,Utilities,1513.12,7,216.16
3,2022-12,Transportation,1125.17,7,160.74
3,2022-12,Entertainment,817.82,7,116.83
3,2022-12,Recurring Payments,1752.17,7,250.31
3,2022-12,Miscellaneous,585,7,83.57
3,2022-12,Healthcare,816,7,116.57
3,2022-12,Savings,3145.86,7,449.41
3,2022-12,Taxes,2294.82,7,327.83
3,2023-01,Food,4159.06,7,594.15
3,2023-01,Housing,10044.47,7,1434.92
3,2023-01,Utilities,1707.83,7,243.98
3,2023-01,Transportation,1285.72,7,183.67
3,2023-01,Entertainment,809.38,7,115.63
3,2023-01,Recurring Payments,1752.17,7,250.31
3,2023-01,Miscellaneous,523.39,7,74.77
3,2023-01,Healthcare,847.33,7,121.05
3,2023-01,Savings,3122.68,7,446.1
3,2023-01,Taxes,2150.23,7,307.18
3,2023-02,Food,5247.12,7,749.59
3,2023-02,Housing,10044.47,7,1434.92
3,2023-02,Utilities,1550.87,7,221.55
3,2023-02,Transportation,1443.16,7,206.17
3,2023-02,Entertainment,646.01,7,92.29
3,2023-02,Recurring Payments,1752.17,7,250.31
3,2023-02,Miscellaneous,477.95,7,68.28
3,2023-02,Healthcare,839.81,7,119.97
3,2023-02,Savings,3233.99,7,462
3,2023-02,Taxes,2424.08,7,346.3
3,2023-03,Food,3517.9,7,502.56
3,2023-03,Housing,10044.47,7,1434.92
3,2023-03,Utilities,1331.76,7,190.25
3,2023-03,Transportation,838.77,7,119.82
3,2023-03,Entertainment,558.26,7,79.75
3,2023-03,Recurring Payments,1752.17,7,250.31
3,2023-03,Miscellaneous,589.94,7,84.28
3,2023-03,Healthcare,832.33,7,118.9
3,2023-03,Savings,2990.61,7,427.23
3,2023-03,Taxes,1740.01,7,248.57
3,2023-04,Food,3613.93,7,516.28
3,2023-04,Housing,10044.47,7,1434.92
3,2023-04,Utilities,1194.98,7,170.71
3,2023-04,Transportation,1134.39,7,162.06
3,2023-04,Entertainment,740.59,7,105.8
3,2023-04,Recurring Payments,1752.17,7,250.31
3,2023-04,Miscellaneous,510.03,7,72.86
3,2023-04,Healthcare,1007.05,7,143.86
3,2023-04,Savings,2024.05,7,289.15
3,2023-04,Taxes,1927.23,7,275.32
3,2023-05,Food,4171.49,7,595.93
3,2023-05,Housing,10044.47,7,1434.92
3,2023-05,Utilities,1710.17,7,244.31
3,2023-05,Transportation,979.44,7,139.92
3,2023-05,Entertainment,742.52,7,106.07
3,2023-05,Recurring Payments,1752.17,7,250.31
3,2023-05,Miscellaneous,534.52,7,76.36
3,2023-05,Healthcare,830.86,7,118.69
3,2023-05,Savings,2729.85,7,389.98
3,2023-05,Taxes,1990.94,7,284.42
3,2023-06,Food,4074.94,7,582.13
3,2023-06,Housing,10044.47,7,1434.92
3,2023-06,Utilities,1296.75,7,185.25
3,2023-06,Transportation,1263.02,7,180.43
3,2023-06,Entertainment,942.77,7,134.68
3,2023-06,Recurring Payments,1752.17,7,250.31
3,2023-06,Miscellaneous,548.81,7,78.4
3,2023-06,Healthcare,717.86,7,102.55
3,2023-06,Savings,2804.22,7,400.6
3,2023-06,Taxes,1884.55,7,269.22
3,2023-07,Food,4579.02,7,654.15
3,2023-07,Housing,10044.47,7,1434.92
3,2023-07,Utilities,1695.84,7,242.26
3,2023-07,Transportation,1254.28,7,179.18
3,2023-07,Entertainment,815.62,7,116.52
3,2023-07,Recurring Payments,1752.17,7,250.31
3,2023-07,Miscellaneous,617.77,7,88.25
3,2023-07,Healthcare,741.68,7,105.95
3,2023-07,Savings,2882.76,7,411.82
3,2023-07,Taxes,2297.72,7,328.25
3,2023-08,Food,3600.57,7,514.37
3,2023-08,Housing,10044.47,7,1434.92
3,2023-08,Utilities,1818.2,7,259.74
3,2023-08,Transportation,1235.56,7,176.51
3,2023-08,Entertainment,752.45,7,107.49
3,2023-08,Recurring Payments,1752.17,7,250.31
3,2023-08,Miscellaneous,615.25,7,87.89
3,2023-08,Healthcare,983.92,7,140.56
3,2023-08,Savings,3192.38,7,456.05
3,2023-08,Taxes,1942.47,7,277.5
3,2023-09,Food,3009.33,7,429.9
3,2023-09,Housing,10044.47,7,1434.92
3,2023-09,Utilities,1561.69,7,223.1
3,2023-09,Transportation,837.7,7,119.67
3,2023-09,Entertainment,746.25,7,106.61
3,2023-09,Recurring Payments,1752.17,7,250.31
3,2023-09,Miscellaneous,571.89,7,81.7
3,2023-09,Healthcare,961.49,7,137.36
3,2023-09,Savings,2933.58,7,419.08
3,2023-09,Taxes,2114.37,7,302.05
3,2023-10,Food,3284.33,7,469.19
3,2023-10,Housing,10044.47,7,1434.92
3,2023-10,Utilities,1429.69,7,204.24
3,2023-10,Transportation,1089.54,7,155.65
3,2023-10,Entertainment,582.78,7,83.25
3,2023-10,Recurring Payments,1752.17,7,250.31
3,2023-10,Miscellaneous,611.52,7,87.36
3,2023-10,Healthcare,791.36,7,113.05
3,2023-10,Savings,3548.01,7,506.86
3,2023-10,Taxes,2119.49,7,302.78
3,2023-11,Food,3355.66,7,479.38
3,2023-11,Housing,10044.47,7,1434.92
3,2023-11,Utilities,1387.85,7,198.26
3,2023-11,Transportation,954.91,7,136.42
3,2023-11,Entertainment,772.86,7,110.41
3,2023-11,Recurring Payments,1752.17,7,250.31
3,2023-11,Miscellaneous,557.63,7,79.66
3,2023-11,Healthcare,745.07,7,106.44
3,2023-11,Savings,2744.69,7,392.1
3,2023-11,Taxes,1666.13,7,238.02
3,2023-12,Food,3874.9,7,553.56
3,2023-12,Housing,10044.47,7,1434.92
3,2023-12,Utilities,1503.01,7,214.72
3,2023-12,Transportation,1158.82,7,165.55
3,2023-12,Entertainment,696.79,7,99.54
3,2023-12,Recurring Payments,1752.17,7,250.31
3,2023-12,Miscellaneous,535.15,7,76.45
3,2023-12,Healthcare,845.26,7,120.75
3,2023-12,Savings,2828.8,7,404.11
3,2023-12,Taxes,2169.18,7,309.88
3,2024-01,Food,3897.85,7,556.84
3,2024-01,Housing,10044.47,7,1434.92
3,2024-01,Utilities,1623.16,7,231.88
3,2024-01,Transportation,1270.67,7,181.52
3,2024-01,Entertainment,836.95,7,119.56
3,2024-01,Recurring Payments,1752.17,7,250.31
3,2024-01,Miscellaneous,480.55,7,68.65
3,2024-01,Healthcare,974.27,7,139.18
3,2024-01,Savings,2690.72,7,384.39
3,2024-01,Taxes,2317.76,7,331.11
3,2024-02,Food,3485.33,7,497.9
3,2024-02,Housing,10044.47,7,1434.92
3,2024-02,Utilities,1593.25,7,227.61
3,2024-02,Transportation,1328.72,7,189.82
3,2024-02,Entertainment,717.3,7,102.47
3,2024-02,Recurring Payments,1752.17,7,250.31
3,2024-02,Miscellaneous,532.75,7,76.11
3,2024-02,Healthcare,883.17,7,126.17
3,2024-02,Savings,2239.52,7,319.93
3,2024-02,Taxes,1912.03,7,273.15
3,2024-03,Food,3498.42,7,499.77
3,2024-03,Housing,10044.47,7,1434.92
3,2024-03,Utilities,1313.45,7,187.64
3,2024-03,Transportation,1170.87,7,167.27
3,2024-03,Entertainment,654.96,7,93.57
3,2024-03,Recurring Payments,1752.17,7,250.31
3,2024-03,Miscellaneous,547.8,7,78.26
3,2024-03,Healthcare,810.18,7,115.74
3,2024-03,Savings,2763.2,7,394.74
3,2024-03,Taxes,1917.06,7,273.87
3,2024-04,Food,4036.71,7,576.67
3,2024-04,Housing,10044.47,7,1434.92
3,2024-04,Utilities,1334.07,7,190.58
3,2024-04,Transportation,1145.42,7,163.63
3,2024-04,Entertainment,685.59,7,97.94
3,2024-04,Recurring Payments,1752.17,7,250.31
3,2024-04,Miscellaneous,537.17,7,76.74
3,2024-04,Healthcare,781.19,7,111.6
3,2024-04,Savings,2455.06,7,350.72
3,2024-04,Taxes,2035.49,7,290.78
3,2024-05,Food,3501.35,7,500.19
3,2024-05,Housing,10044.47,7,1434.92
3,2024-05,Utilities,1346.51,7,192.36
3,2024-05,Transportation,938.03,7,134
3,2024-05,Entertainment,610.11,7,87.16
3,2024-05,Recurring Payments,1752.17,7,250.31
3,2024-05,Miscellaneous,424.7,7,60.67
3,2024-05,Healthcare,961.43,7,137.35
3,2024-05,Savings,3139.07,7,448.44
3,2024-05,Taxes,2196.95,7,313.85
3,2024-06,Food,4351.2,7,621.6
3,2024-06,Housing,10044.47,7,1434.92
3,2024-06,Utilities,1723.47,7,246.21
3,2024-06,Transportation,1077.92,7,153.99
3,2024-06,Entertainment,891.31,7,127.33
3,2024-06,Recurring Payments,1752.17,7,250.31
3,2024-06,Miscellaneous,522.76,7,74.68
3,2024-06,Healthcare,754.19,7,107.74
3,2024-06,Savings,2896.08,7,413.73
3,2024-06,Taxes,2130.39,7,304.34
3,2024-07,Food,4891.22,7,698.75
3,2024-07,Housing,10044.47,7,1434.92
3,2024-07,Utilities,1521.23,7,217.32
3,2024-07,Transportation,1062.4,7,151.77
3,2024-07,Entertainment,867.14,7,123.88
3,2024-07,Recurring Payments,1752.17,7,250.31
3,2024-07,Miscellaneous,449.52,7,64.22
3,2024-07,Healthcare,659.25,7,94.18
3,2024-07,Savings,2983.85,7,426.26
3,2024-07,Taxes,2282.51,7,326.07
3,2024-08,Food,4070.94,7,581.56
3,2024-08,Housing,10044.47,7,1434.92
3,2024-08,Utilities,1523.33,7,217.62
3,2024-08,Transportation,1249.99,7,178.57
3,2024-08,Entertainment,717.71,7,102.53
3,2024-08,Recurring Payments,1752.17,7,250.31
3,2024-08,Miscellaneous,617.6,7,88.23
3,2024-08,Healthcare,879.48,7,125.64
3,2024-08,Savings,2737.06,7,391.01
3,2024-08,Taxes,2111.97,7,301.71
3,2024-09,Food,3529.93,7,504.28
3,2024-09,Housing,10044.47,7,1434.92
3,2024-09,Utilities,1124.76,7,160.68
3,2024-09,Transportation,1079.75,7,154.25
3,2024-09,Entertainment,750.08,7,107.15
3,2024-09,Recurring Payments,1752.17,7,250.31
3,2024-09,Miscellaneous,596.7,7,85.24
3,2024-09,Healthcare,992.73,7,141.82
3,2024-09,Savings,2508.27,7,358.32
3,2024-09,Taxes,1800.68,7,257.24
3,2024-10,Food,3376.33,7,482.33
3,2024-10,Housing,10044.47,7,1434.92
3,2024-10,Utilities,1404.67,7,200.67
3,2024-10,Transportation,1024.81,7,146.4
3,2024-10,Entertainment,642.63,7,91.8
3,2024-10,Recurring Payments,1752.17,7,250.31
3,2024-10,Miscellaneous,559.91,7,79.99
3,2024-10,Healthcare,953.46,7,136.21
3,2024-10,Savings,2690.45,7,384.35
3,2024-10,Taxes,2158.77,7,308.4
4,2022-01,Food,2576.68,5,515.34
4,2022-01,Housing,8015.99,5,1603.2
4,2022-01,Utilities,1138.51,5,227.7
4,2022-01,Transportation,776.02,5,155.2
4,2022-01,Entertainment,604.91,5,120.98
4,2022-01,Recurring Payments,1342.15,5,268.43
4,2022-01,Miscellaneous,336.44,5,67.29
4,2022-01,Healthcare,591.6,5,118.32
4,2022-01,Savings,1915.87,5,383.17
4,2022-01,Taxes,1488.86,5,297.77
4,2022-02,Food,3082.06,5,616.41
4,2022-02,Housing,8015.99,5,1603.2
4,2022-02,Utilities,1145.77,5,229.15
4,2022-02,Transportation,1012.28,5,202.46
4,2022-02,Entertainment,560.64,5,112.13
4,2022-02,Recurring Payments,1342.15,5,268.43
4,2022-02,Miscellaneous,372.47,5,74.49
4,2022-02,Healthcare,603.67,5,120.73
4,2022-02,Savings,2144.02,5,428.8
4,2022-02,Taxes,1338.75,5,267.75
4,2022-03,Food,2881.94,5,576.39
4,2022-03,Housing,8015.99,5,1603.2
4,2022-03,Utilities,1086.75,5,217.35
4,2022-03,Transportation,885.98,5,177.2
4,2022-03,Entertainment,544.85,5,108.97
4,2022-03,Recurring Payments,1342.15,5,268.43
4,2022-03,Miscellaneous,305.51,5,61.1
4,2022-03,Healthcare,535.3,5,107.06
4,2022-03,Savings,1994.28,5,398.86
4,2022-03,Taxes,1558.73,5,311.75
4,2022-04,Food,2367.65,5,473.53
4,2022-04,Housing,8015.99,5,1603.2
4,2022-04,Utilities,1056.64,5,211.33
4,2022-04,Transportation,696.51,5,139.3
4,2022-04,Entertainment,507.97,5,101.59
4,2022-04,Recurring Payments,1342.15,5,268.43
4,2022-04,Miscellaneous,405.48,5,81.1
4,2022-04,Healthcare,617.05,5,123.41
4,2022-04,Savings,2349.35,5,469.87
4,2022-04,Taxes,1378.91,5,275.78
4,2022-05,Food,2705.77,5,541.15
4,2022-05,Housing,8015.99,5,1603.2
4,2022-05,Utilities,821.65,5,164.33
4,2022-05,Transportation,683.81,5,136.76
4,2022-05,Entertainment,424.57,5,84.91
4,2022-05,Recurring Payments,1342.15,5,268.43
4,2022-05,Miscellaneous,413.94,5,82.79
4,2022-05,Healthcare,544.49,5,108.9
4,2022-05,Savings,2066.41,5,413.28
4,2022-05,Taxes,1752.94,5,350.59
4,2022-06,Food,3389.54,5,677.91
4,2022-06,Housing,8015.99,5,1603.2
4,2022-06,Utilities,1070.64,5,214.13
4,2022-06,Transportation,863.98,5,172.8
4,2022-06,Entertainment,509.45,5,101.89
4,2022-06,Recurring Payments,1342.15,5,268.43
4,2022-06,Miscellaneous,462.53,5,92.51
4,2022-06,Healthcare,471.35,5,94.27
4,2022-06,Savings,2144.58,5,428.92
4,2022-06,Taxes,1786.52,5,357.3
4,2022-07,Food,2576.15,5,515.23
4,2022-07,Housing,8015.99,5,1603.2
4,2022-07,Utilities,1163.49,5,232.7
4,2022-07,Transportation,874.51,5,174.9
4,2022-07,Entertainment,491.86,5,98.37
4,2022-07,Recurring Payments,1342.15,5,268.43
4,2022-07,Miscellaneous,379.48,5,75.9
4,2022-07,Healthcare,518.17,5,103.63
4,2022-07,Savings,2153.47,5,430.69
4,2022-07,Taxes,1577.28,5,315.46
4,2022-08,Food,2560.1,5,512.02
4,2022-08,Housing,8015.99,5,1603.2
4,2022-08,Utilities,1209.29,5,241.86
4,2022-08,Transportation,1027.65,5,205.53
4,2022-08,Entertainment,533.73,5,106.75
4,2022-08,Recurring Payments,1342.15,5,268.43
4,2022-08,Miscellaneous,362.57,5,72.51
4,2022-08,Healthcare,573.48,5,114.7
4,2022-08,Savings,2141.44,5,428.29
4,2022-08,Taxes,1526.65,5,305.33
4,2022-09,Food,2103.79,5,420.76
4,2022-09,Housing,8015.99,5,1603.2
4,2022-09,Utilities,953,5,190.6
4,2022-09,Transportation,893.04,5,178.61
4,2022-09,Entertainment,436.04,5,87.21
4,2022-09,Recurring Payments,1342.15,5,268.43
4,2022-09,Miscellaneous,387.49,5,77.5
4,2022-09,Healthcare,727.05,5,145.41
4,2022-09,Savings,2212.06,5,442.41
4,2022-09,Taxes,1152.2,5,230.44
4,2022-10,Food,2441.06,5,488.21
4,2022-10,Housing,8015.99,5,1603.2
4,2022-10,Utilities,1152.39,5,230.48
4,2022-10,Transportation,626.38,5,125.28
4,2022-10,Entertainment,525.53,5,105.11
4,2022-10,Recurring Payments,1342.15,5,268.43
4,2022-10,Miscellaneous,376.94,5,75.39
4,2022-10,Healthcare,583.7,5,116.74
4,2022-10,Savings,2129.35,5,425.87
4,2022-10,Taxes,1168.98,5,233.8
4,2022-11,Food,2670.18,5,534.04
4,2022-11,Housing,8015.99,5,1603.2
4,2022-11,Utilities,1066.63,5,213.33
4,2022-11,Transportation,667,5,133.4
4,2022-11,Entertainment,519.41,5,103.88
4,2022-11,Recurring Payments,1342.15,5,268.43
4,2022-11,Miscellaneous,306.78,5,61.36
4,2022-11,Healthcare,504.66,5,100.93
4,2022-11,Savings,2000.12,5,400.02
4,2022-11,Taxes,1412.32,5,282.46
4,2022-12,Food,3134.03,5,626.81
4,2022-12,Housing,8015.99,5,1603.2
4,2022-12,Utilities,1039.12,5,207.82
4,2022-12,Transportation,865.41,5,173.08
4,2022-12,Entertainment,658.84,5,131.77
4,2022-12,Recurring Payments,1342.15,5,268.43
4,2022-12,Miscellaneous,373.46,5,74.69
4,2022-12,Healthcare,620.22,5,124.04
4,2022-12,Savings,2202.8,5,440.56
4,2022-12,Taxes,1449.59,5,289.92
4,2023-01,Food,3016.77,5,603.35
4,2023-01,Housing,8015.99,5,1603.2
4,2023-01,Utilities,1215.48,5,243.1
4,2023-01,Transportation,1070.26,5,214.05
4,2023-01,Entertainment,481.9,5,96.38
4,2023-01,Recurring Payments,1342.15,5,268.43
4,2023-01,Miscellaneous,444.52,5,88.9
4,2023-01,Healthcare,631.86,5,126.37
4,2023-01,Savings,1875.24,5,375.05
4,2023-01,Taxes,1505.81,5,301.16
4,2023-02,Food,3143.6,5,628.72
4,2023-02,Housing,8015.99,5,1603.2
4,2023-02,Utilities,1075.61,5,215.12
4,2023-02,Transportation,800.04,5,160.01
4,2023-02,Entertainment,594.57,5,118.91
4,2023-02,Recurring Payments,1342.15,5,268.43
4,2023-02,Miscellaneous,396.98,5,79.4
4,2023-02,Healthcare,612.7,5,122.54
4,2023-02,Savings,1780.97,5,356.19
4,2023-02,Taxes,1598.54,5,319.71
4,2023-03,Food,2374.4,5,474.88
4,2023-03,Housing,8015.99,5,1603.2
4,2023-03,Utilities,931.22,5,186.24
4,2023-03,Transportation,561.69,5,112.34
4,2023-03,Entertainment,498,5,99.6
4,2023-03,Recurring Payments,1342.15,5,268.43
4,2023-03,Miscellaneous,389.46,5,77.89
4,2023-03,Healthcare,670.01,5,134
4,2023-03,Savings,1686.43,5,337.29
4,2023-03,Taxes,1496.33,5,299.27
4,2023-04,Food,2178.58,5,435.72
4,2023-04,Housing,8015.99,5,1603.2
4,2023-04,Utilities,1070.39,5,214.08
4,2023-04,Transportation,802.79,5,160.56
4,2023-04,Entertainment,556.53,5,111.31
4,2023-04,Recurring Payments,1342.15,5,268.43
4,2023-04,Miscellaneous,398.7,5,79.74
4,2023-04,Healthcare,601.8,5,120.36
4,2023-04,Savings,2110.74,5,422.15
4,2023-04,Taxes,1451.1,5,290.22
4,2023-05,Food,2621.46,5,524.29
4,2023-05,Housing,8015.99,5,1603.2
4,2023-05,Utilities,850.43,5,170.09
4,2023-05,Transportation,727.8,5,145.56
4,2023-05,Entertainment,517.02,5,103.4
4,2023-05,Recurring Payments,1342.15,5,268.43
4,2023-05,Miscellaneous,357.82,5,71.56
4,2023-05,Healthcare,571.15,5,114.23
4,2023-05,Savings,2111.08,5,422.22
4,2023-05,Taxes,1353.73,5,270.75
